2018-10-25 07:30:10.334 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t86.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t86.TIF.
2018-10-25 07:30:10.341 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t53.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t53.TIF.
2018-10-25 07:30:11.762 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t20.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t20.TIF.
2018-10-25 07:30:12.697 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t52.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t52.TIF.
2018-10-25 07:30:12.885 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t109.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t109.TIF.
2018-10-25 07:30:12.997 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t85.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t85.TIF.
2018-10-25 07:30:13.726 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t19.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t19.TIF.
2018-10-25 07:30:14.820 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t51.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t51.TIF.
2018-10-25 07:30:15.262 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t108.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t108.TIF.
2018-10-25 07:30:15.331 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t84.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t84.TIF.
2018-10-25 07:30:15.945 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t18.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t18.TIF.
2018-10-25 07:30:17.020 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t50.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t50.TIF.
2018-10-25 07:30:17.559 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t83.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t83.TIF.
2018-10-25 07:30:17.601 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t107.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t107.TIF.
